brand_tweet_id,brand_reply,customer_tweet_id,customer_text,raw_customer_text,full_thread_context,thread_depth,created_at
1365964,@437991 Thank you for the screenshot! Are you able to see the game in the schedule on the FOX Sports Go application?,1365962,No error. It's just not in my guide at 7:00. Last season I never had this issue. I have not moved and am using same equipment to view. Help! https://t.co/7cXEVuUowH,@AskPlayStation No error. It's just not in my guide at 7:00. Last season I never had this issue. I have not moved and am using same equipment to view. Help! https://t.co/7cXEVuUowH,"Customer: @120291 Yet again @117014 Vue will not be carrying the @15636 game on FSOH. There's not even a conflict with Cavs. WHY?!?
Brand (AskPlayStation): @437991 We can help! Are you seeing a particular message when trying to watch your game? If so, could you provide a screenshot, please?
Customer: @AskPlayStation No error. It's just not in my guide at 7:00. Last season I never had this issue. I have not moved and am using same equipment to view. Help! https://t.co/7cXEVuUowH",4,Fri Oct 27 21:57:17 +0000 2017
49560,@127087 We're sorry to hear that! What is the error message that you see when trying to make a change to your plan?,49562,hello I'm trying to switch my Vue package to the Core package and it's erroring me out at checkout. Please advise.,@AskPlayStation hello I'm trying to switch my Vue package to the Core package and it's erroring me out at checkout. Please advise.,Customer: @AskPlayStation hello I'm trying to switch my Vue package to the Core package and it's erroring me out at checkout. Please advise.,2,Wed Nov 01 17:28:01 +0000 2017
2511337,"@715806 Hi there. That's not good. For billing issues, please follow the steps in the next link: https://t.co/7atHEqJw8n",2511338,"its not letting me buy anything from the playstation. It keeps saying card information not correct, i tried 3 different card","@AskPlayStation its not letting me buy anything from the playstation. It keeps saying card information not correct, i tried 3 different card","Customer: @AskPlayStation its not letting me buy anything from the playstation. It keeps saying card information not correct, i tried 3 different card",2,Mon Oct 30 05:23:59 +0000 2017
1648790,@503678 Hi Michael! For in-game error please contact the game developer: https://t.co/KFKpE8NTDq,1534852,Error code 5 on ww2 when I played less than 24 hrs ago...VERY FRUSTRATED,@AskPlayStation Error code 5 on ww2 when I played less than 24 hrs ago...VERY FRUSTRATED,"Brand (AskPlayStation): Info on Call of Duty: WWII, including steps on how to download, can be found here: https://t.co/6HZw2N7UfR https://t.co/KgkoG0XiSw
Customer: @AskPlayStation Error code 5 on ww2 when I played less than 24 hrs ago...VERY FRUSTRATED",3,Sun Nov 05 22:35:57 +0000 2017
831231,@188533 Hi there. Let's look into that. Please check your DM's for further instructions.,831233,Can I get an answer? The customer service is closed in my area atm help!,@AskPlayStation Can I get an answer? The customer service is closed in my area atm help!,"Customer: @AskPlayStation  Help! This is what I get even though my master account already accepted the terms and service! https://t.co/ji0FA5Rlg4
Customer: @AskPlayStation Can I get an answer? The customer service is closed in my area atm help!",3,Fri Oct 13 04:17:47 +0000 2017
484782,@230367 That's not good. Please try the following steps to improve your internet connection: https://t.co/zDkTYZPxlr,484784,So how can i have over 50 mbs and yet still lag and get kicked out of parties when my internet is fine on every other device,@AskPlayStation So how can i have over 50 mbs and yet still lag and get kicked out of parties when my internet is fine on every other device,Customer: @AskPlayStation So how can i have over 50 mbs and yet still lag and get kicked out of parties when my internet is fine on every other device,2,Fri Dec 01 14:53:01 +0000 2017
2707407,@760309 Hello Richard! Troubleshooting steps for the error code WC-40355-7 are available here: https://t.co/P7mMSq2gac,2707409,I purchased Battlefront 2 as a voucher and every time I try to redeem it I keep getting the (WC-40355-7) error code and I tried all the recommended actions. Can you help me ?,@AskPlayStation I purchased Battlefront 2 as a voucher and every time I try to redeem it I keep getting the (WC-40355-7) error code and I tried all the recommended actions. Can you help me ?,Customer: @AskPlayStation I purchased Battlefront 2 as a voucher and every time I try to redeem it I keep getting the (WC-40355-7) error code and I tried all the recommended actions. Can you help me ?,2,Sun Nov 19 23:36:30 +0000 2017
2835937,@789373 We have sent you a Direct Message via Twitter with further instructions.,2835938,Followed!,@AskPlayStation Followed!,"Customer: @AskPlayStation Can you change your password without knowing your date of birth? Think I used the wrong one when signing up, and live chat on your website says my account does not exist.
Brand (AskPlayStation): @789373 Please follow us via Twitter and let us know so we can send you a DM with further instructions. Thanks!
Customer: @AskPlayStation Followed!",4,Mon Nov 27 15:05:48 +0000 2017
1015233,@360197 Please go to Safe Mode and select Restore Default Settings. Steps here: https://t.co/OOaq76kzAA,1015234,Can you help me fix the loading PlayStation store,@AskPlayStation Can you help me fix the loading PlayStation store,Customer: @AskPlayStation Can you help me fix the loading PlayStation store,2,Sun Oct 22 18:46:21 +0000 2017
769355,"@168105 Please try safe mode option 4 Restore Default Settings: 
https://t.co/OOaq76kzAA",769353,That did not help. I still cannot connect,@AskPlayStation That did not help. I still cannot connect,"Customer: @AskPlayStation my PlayStation won't connect to PSN. It keeps failing
Brand (AskPlayStation): @168105 Hello! Here is a article with troubleshooting steps you can take to establish a better connection: https://t.co/Vp85fRXkHX
Customer: @AskPlayStation That did not help. I still cannot connect",4,Thu Oct 12 21:47:19 +0000 2017
1539079,"@477077 Totally understand. Let's look into that. Make sure you are following us, so we can assist you better via a Direct Message.",1539077,"there's no error message or code, the button to download doesn't appear I can't click it, it just says ""you purchased this product"" :(","@AskPlayStation there's no error message or code, the button to download doesn't appear I can't click it, it just says ""you purchased this product"" :(","Brand (AskPlayStation): Info on downloading and deleting PS4 save files from online storage: https://t.co/UKnoGK6Q0I https://t.co/dqQrhc9Z7K
Customer: @AskPlayStation @AskPlayStation I bought the expansion pass for shadow of war, but I can't download it. please help me!
Brand (AskPlayStation): @477077 Hello Daniel. Let's look into that. Do you see an error message or an error code? Please provide us more details.
Customer: @AskPlayStation there's no error message or code, the button to download doesn't appear I can't click it, it just says ""you purchased this product"" :(",5,Tue Oct 17 03:51:20 +0000 2017
775890,@305397 Sorry for the inconvenience. Please follow us via Twitter so we can send you a DM with further instructions. Thanks!,775888,Maintenance thing. And once I tried to sign back in it said that I need to change my password. 1. It's my brothers info. 2. He forgot his,@AskPlayStation Maintenance thing. And once I tried to sign back in it said that I need to change my password. 1. It's my brothers info. 2. He forgot his,"Customer: @AskPlayStation Hi PlayStation! I need some help!!
Brand (AskPlayStation): @305397 Here to help! Please provide us with details of the issue you are experiencing so we can properly assist you.
Customer: @AskPlayStation Maintenance thing. And once I tried to sign back in it said that I need to change my password. 1. It's my brothers info. 2. He forgot his",4,Thu Oct 12 03:19:16 +0000 2017
348278,"@198921 Hi there. Yes, as long as you are using the same console and your account is activated as primary. https://t.co/1ujqlIfdag",348279,are accounts i set up as my family able to play my games and have ps plus?,@AskPlayStation are accounts i set up as my family able to play my games and have ps plus?,Customer: @AskPlayStation are accounts i set up as my family able to play my games and have ps plus?,2,Sun Oct 08 06:31:51 +0000 2017
2678958,@753831 Sure we can help! Are you getting any error code or message?,2678961,I'm having trouble resetting my password,@AskPlayStation I'm having trouble resetting my password,Customer: @AskPlayStation I'm having trouble resetting my password,2,Tue Oct 31 14:54:42 +0000 2017
659678,@277096 Sorry to know that. Please power cycle your network devices and try again: https://t.co/UUMNDRIFMj,659679,I need some help and no one answers back! COD WWii will not update correctly and I cannot play on multiplayer. What can I do? @ATVIAssist does not reply back.,@AskPlayStation I need some help and no one answers back! COD WWii will not update correctly and I cannot play on multiplayer. What can I do? @ATVIAssist does not reply back.,Customer: @AskPlayStation I need some help and no one answers back! COD WWii will not update correctly and I cannot play on multiplayer. What can I do? @ATVIAssist does not reply back.,2,Wed Nov 22 23:28:10 +0000 2017
1136892,@387815 Sorry for the delay. Please check your DMs for assistance.,1136893,I can’t find assassins creed origins in the Qatari PlayStation Store. Is it going to be available soon?,@AskPlayStation I can’t find assassins creed origins in the Qatari PlayStation Store. Is it going to be available soon?,Customer: @AskPlayStation I can’t find assassins creed origins in the Qatari PlayStation Store. Is it going to be available soon?,2,Sun Nov 05 06:09:31 +0000 2017
1117867,@383760 Hi Adam. Let's look into that. Please check your DM's for further instructions.,1117868,"i bought a ps plus subscription of 12 month plus 1050 fifa points and did not get the fifa points , i only got the 12 month","@AskPlayStation i bought a ps plus subscription of 12 month plus 1050 fifa points and did not get the fifa points , i only got the 12 month","Customer: @AskPlayStation i bought a ps plus subscription of 12 month plus 1050 fifa points and did not get the fifa points , i only got the 12 month",2,Tue Oct 24 04:37:15 +0000 2017
